#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Mon Nov 02 01:58:02 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
11,Mon Nov 02 01:59:36 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
12,Mon Nov 02 02:01:07 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
13,Mon Nov 02 02:05:28 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
14,Mon Nov 02 02:06:31 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
15,Mon Nov 02 02:08:29 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
16,Mon Nov 02 02:13:45 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
17,Mon Nov 02 02:14:15 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
18,Mon Nov 02 02:15:00 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
19,Mon Nov 02 02:16:32 EST 2020,11,-7,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11- HeapDelMinTest12 HeapDelMinTest13- HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9- HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
20,Mon Nov 02 02:17:40 EST 2020,11,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
21,Mon Nov 02 02:19:39 EST 2020,11,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
22,Mon Nov 02 02:21:12 EST 2020,18,7,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11+ HeapDelMinTest13+ HeapDelMinTest9+ , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
23,Mon Nov 02 02:24:55 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
24,Mon Nov 02 02:25:58 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
25,Mon Nov 02 02:26:53 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
26,Mon Nov 02 02:28:01 EST 2020,18,0,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
27,Mon Nov 02 02:28:31 EST 2020,20,2,Assignment4Suite,CacheMapTest2 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest11 HeapDelMinTest13 HeapDelMinTest9 HeapInsertTest0+ , ,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest5 CacheTest6 CacheTest8 CacheTest9 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest12 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,
